name,language,event_url,summary,img_url,start_date,ticket_url,price,end_date,city,longitude,latitude,address
Milan Navigli Outdoor Escape Game: Magic Along the Water,en-us,https://www.eventbrite.com/e/milan-navigli-outdoor-escape-game-magic-along-the-water-tickets-901258276767,Follow clues solve puzzles discover new places and learn incredible stories of the city's past and present during this city adventure.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F611595809%2F296218901481%2F1%2Foriginal.20231003-041116?auto=format%2Ccompress&q=75&sharp=10&s=bed77374a707af69f74c0948dfdf05c9,2024-07-06,https://www.eventbrite.com/checkout-external?eid=901258276767,29.99,2024-07-06,Milano,9.180984199999997,45.45759529999999,51b Corso di Porta Ticinese 20123 Milano
WPC 2024,it-it,https://www.eventbrite.it/e/biglietti-wpc-2024-902157486327,WPC 2024 - La più importante conferenza italiana sulle tecnologie Microsoft,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F768275079%2F484298100053%2F1%2Foriginal.20240515-120243?auto=format%2Ccompress&q=75&sharp=10&s=b5b67010645574f866e0a23058d12c06,2024-11-26,https://www.eventbrite.com/checkout-external?eid=902157486327,969.90,2024-11-28,Assago,9.1490799,45.4023377,65 Strada 1 20057 Assago
Awakening Yoga • Weekly Class • Brescia,en-us,https://www.eventbrite.com/e/awakening-yoga-weekly-class-brescia-tickets-905277538487,Weekly online class with a spiritual focus to awaken one’s consciousness and highest potential.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F335765339%2F462461384606%2F1%2Foriginal.20220815-105605?auto=format%2Ccompress&q=75&sharp=10&s=689a8e95bad506a14c69cb768f415ec1,2024-07-06,https://www.eventbrite.com/checkout-external?eid=905277538487,16.49,2024-07-06,Brescia,10.2118019,45.5415526,Online Event on Zoom 25100 Brescia
Breathwork Healing Session • Joy of Breathing • Brescia,en-us,https://www.eventbrite.com/e/breathwork-healing-session-joy-of-breathing-brescia-tickets-905454367387,Ready to feel more vibrantly alive and consciously connected with your inner healer?,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F352780069%2F462461384606%2F1%2Foriginal.20220808-123456?auto=format%2Ccompress&q=75&sharp=10&s=d0bef2138aaba28228cd477409085fc2,2024-07-08,https://www.eventbrite.com/checkout-external?eid=905454367387,20.67,2024-07-08,Brescia,10.2118019,45.5415526,Online Event on Zoom 25100 Brescia
FESTA DELLA SANGRIA,en-us,https://www.eventbrite.it/e/festa-della-sangria-tickets-210939394407,Non potete perdervi la migliore sangria di Milano!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F185941639%2F301484024142%2F1%2Foriginal.20211115-092005?auto=format%2Ccompress&q=75&sharp=10&s=f615ed7efe9559a6e44cfd1daf6030f2,2028-05-05,https://www.eventbrite.com/checkout-external?eid=210939394407,17.22,2028-05-05,Milano,9.1116172,45.4756316,5 Via Sant' Elena 20153 Milano
Milan: Vintage Shopping Tour,en-us,https://www.eventbrite.it/e/milan-vintage-shopping-tour-tickets-759547305437,Walk around Milan hunting vintage shops discovering their hidden gems and exploring different neighborhoods.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F642108519%2F1860260835703%2F1%2Foriginal.20231115-081059?auto=format%2Ccompress&q=75&sharp=10&s=ffb0b205486c5ec2bde826581db2127b,2024-07-07,https://www.eventbrite.com/checkout-external?eid=759547305437,49.23,2024-07-07,Milano,9.1759531,45.4595863,39 Via Edmondo de Amicis 20123 Milano
Cermenate (CO):  Danza di Luce un aperitivo Appennello,it-it,https://www.eventbrite.it/e/biglietti-cermenate-co-danza-di-luce-un-aperitivo-appennello-941104768697,Dipingi una serata divertente!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F725810129%2F452996305618%2F1%2Foriginal.20240322-105953?auto=format%2Ccompress&q=75&sharp=10&s=3a5214c5cc6e730eaa80a78b41ec36d9,2024-09-17,https://www.eventbrite.com/checkout-external?eid=941104768697,35.00,2024-09-17,Cermenate,9.089083999999998,45.7029606,Via della Nave 22072 Cermenate
Flow in English (all levels) + Community Coffee ☕️☀️,en-us,https://www.eventbrite.it/e/flow-in-english-all-levels-community-coffee-tickets-896381379837,Flow with Giulia or Carrie (multilevel for all) in English & enjoy a Coffee with like-minded international on the Darsena after class!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F782573219%2F200699197483%2F1%2Foriginal.20240604-120805?auto=format%2Ccompress&q=75&sharp=10&s=820ebea9414b7f9bb8b85c592a5433cc,2024-07-06,https://www.eventbrite.com/checkout-external?eid=896381379837,22.55,2024-07-07,Milano,9.1744301,45.4575544,4 Via Daniele Crespi 20123 Milano
Inspire Leadership 2025,it-it,https://www.eventbrite.it/e/biglietti-inspire-leadership-2025-912514464327,Innovare per eccellere: scopri nuove tecniche di leadership lasciandoti ispirare dalle storie di altri imprenditori!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F775391969%2F1144183256543%2F1%2Foriginal.20240524-092521?auto=format%2Ccompress&q=75&sharp=10&s=50943f7fa5fa0879f9063bc5cb4198a0,2025-03-07,https://www.eventbrite.com/checkout-external?eid=912514464327,897.00,2025-03-08,Pero,9.086866500000001,45.50208569999999,12 Via Giovanni Keplero 20016 Pero
Como Outdoor Escape Game: Mystery Heist,en-us,https://www.eventbrite.com/e/como-outdoor-escape-game-mystery-heist-tickets-896982939117,Follow clues solve puzzles discover new places and learn incredible stories of the city's past and present during this city adventure.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F532497009%2F296218901481%2F1%2Foriginal.20230609-014616?auto=format%2Ccompress&q=75&sharp=10&s=a799c652d5b253c7f98d2ba5abf86851,2024-07-06,https://www.eventbrite.com/checkout-external?eid=896982939117,39.99,2024-07-06,Como,9.0826209,45.803684,7 Viale Franklin Delano Roosevelt 22100 Como
BiraMel 2024 - Navetta  Lecco - Mello,it-it,https://www.eventbrite.com/e/biglietti-biramel-2024-navetta-lecco-mello-929561672987,Navetta BiraMel 2024 - Un servizio unico per gli amanti della birra artigianale!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F793756519%2F1787924833513%2F1%2Foriginal.jpg?auto=format%2Ccompress&q=75&sharp=10&s=cc519a7f52da5a1cdcea56a91833a6d4,2024-07-12,https://www.eventbrite.com/checkout-external?eid=929561672987,22.55,2024-07-12,Mello,9.5451822,46.152797,Via Provinciale 23010 Mello
Costellazioni Familiari di Gruppo- Prestino Como.,it-it,https://www.eventbrite.it/e/biglietti-costellazioni-familiari-di-gruppo-prestino-como-942713079197,Vieni per mettere in ordine la tua vita e vivere in sintonia con il tuo proposito. Tutto diventerà più chiaro.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F802704439%2F263954221702%2F1%2Foriginal.20240706-080912?auto=format%2Ccompress&q=75&sharp=10&s=d0a014dca581ff440d29db1770b3b790,2024-07-11,https://www.eventbrite.com/checkout-external?eid=942713079197,43.89,2024-07-11,Como,9.084197,45.814169,Como Lago 22100 Como
La Coppia - attraverso le Costellazioni Familiari. Spazio Anam (Como),it-it,https://www.eventbrite.it/e/biglietti-la-coppia-attraverso-le-costellazioni-familiari-spazio-anam-como-942714663937,La Coppia è un territorio di grande crescita personale.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F802707309%2F263954221702%2F1%2Foriginal.20240706-083620?auto=format%2Ccompress&q=75&sharp=10&s=1607d43cc253ea6475477a872990f834,2024-07-23,https://www.eventbrite.com/checkout-external?eid=942714663937,43.89,2024-07-23,Como,9.084197,45.814169,Como Lago 22100 Como
DIALOGHI ALLO SPECCHIO,it-it,https://www.eventbrite.com/e/biglietti-dialoghi-allo-specchio-916564929377,Dimentica la ricerca della verità assoluta intraprendi un viaggio verso la scoperta della tua spontaneità.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F617999549%2F1273230840253%2F1%2Foriginal.20231011-110238?auto=format%2Ccompress&q=75&sharp=10&s=92cd6d1144776c9c0723bb2fcca3e713,2024-07-06,https://www.eventbrite.com/checkout-external?eid=916564929377,64.00,2024-07-06,Milano,9.1764383,45.44325310000001,69 Via Ascanio Sforza 20141 Milano
Degustazione caffè 100% arabica dalla moka al filtro,it-it,https://www.eventbrite.it/e/biglietti-degustazione-caffe-100-arabica-dalla-moka-al-filtro-778379763827,Il Cafetero ti porta in un viaggio alla scoperta del caffè delle sue origini e del suo vero gusto. Dimentica tutto il caffè che hai bevuto,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F659297849%2F730878444013%2F1%2Foriginal.20231215-180400?auto=format%2Ccompress&q=75&sharp=10&s=5cf8c9a7b0a00f7b6fd99c6d37c1e5fd,2024-07-06,https://www.eventbrite.com/checkout-external?eid=778379763827,30.00,2024-07-06,Milano,9.138916,45.46752,Via Rembrandt 12 20148 Milano
Milan Fashion Week Season 1 - 09.20.24,en-us,https://www.eventbrite.com/e/milan-fashion-week-season-1-092024-tickets-845219252537,Milan Fashion Week event featuring top trending fashion brands an immersive pop up shop experience & endless networking opportunities.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F781851399%2F1062058882043%2F1%2Foriginal.20240603-155058?auto=format%2Ccompress&q=75&sharp=10&s=1e9411c12f5067a752a337308d472238,2024-09-20,https://www.eventbrite.com/checkout-external?eid=845219252537,55.20,2024-09-20,Milan,9.0559241,45.4829769,TBA 20019 Milan
3ª Tappa TatumXtreme Race,en-us,https://www.eventbrite.it/e/3a-tappa-tatumxtreme-race-tickets-941301567327,Un contest creato per dare l'occasione a nuovi talenti del ESport di emergere!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F801815949%2F1983131048403%2F1%2Foriginal.20240704-164708?auto=format%2Ccompress&q=75&sharp=10&s=92d3859189690c79e293688546924d5e,2024-08-13,https://www.eventbrite.com/checkout-external?eid=941301567327,15.00,2024-08-13,Lainate,9.0459923,45.5642721,snc Via Juan Manuel Fangio 20045 Lainate
Carlazzo (CO): Elefantastico un aperitivo Appennello,it-it,https://www.eventbrite.it/e/biglietti-carlazzo-co-elefantastico-un-aperitivo-appennello-925091352137,Dipingi una serata divertente!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F788832839%2F452996305618%2F1%2Foriginal.20240613-081906?auto=format%2Ccompress&q=75&sharp=10&s=9ff48300f8cdc4872258c759e1bb2243,2024-07-25,https://www.eventbrite.com/checkout-external?eid=925091352137,35.00,2024-07-25,Carlazzo,9.1418876,46.03894049999999,114 Via Ghiaie 22010 Carlazzo
Locate di Triulzi (MI): Frida Fiorita un aperitivo Appennello,it-it,https://www.eventbrite.it/e/biglietti-locate-di-triulzi-mi-frida-fiorita-un-aperitivo-appennello-941960377847,Dipingi una serata divertente,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F471350389%2F234101252545%2F1%2Foriginal.20230210-164955?auto=format%2Ccompress&q=75&sharp=10&s=c855c1ba9cad53d63ffcbb8090842efa,2024-08-04,https://www.eventbrite.com/checkout-external?eid=941960377847,35.00,2024-08-04,Locate di Triulzi,9.216027600000002,45.3607294,5 Via Milano 20085 Locate di Triulzi
Outdoor Mountain Concert - Valle Intelvi 2024,en-us,https://www.eventbrite.it/e/outdoor-mountain-concert-valle-intelvi-2024-tickets-877240368557,Il pianista e compositore di fama internazionale Alessandro Martire con Valentina Batura  in concerto per Lake Endless Joy Festival 2024.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F735561949%2F1630955304853%2F1%2Foriginal.20240404-100044?auto=format%2Ccompress&q=75&sharp=10&s=eec8f068f455eabc17cfc7505f96f741,2024-07-21,https://www.eventbrite.com/checkout-external?eid=877240368557,Gratis,2024-07-21,Alta Valle Intelvi,9.0317095,45.9765706,Alta Valle Intelvi Alta Valle Intelvi
Run for Parkinson’s,en-us,https://www.eventbrite.it/e/run-for-parkinsons-tickets-909757658647,La Run for Parkinson’s si corre in tutto il mondo e domenica 22 settembre anche a Legnano,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F771894979%2F2160695348333%2F1%2Foriginal.20240520-133334?auto=format%2Ccompress&q=75&sharp=10&s=0671f8db54f14820731ed4eec6ebc039,2024-09-22,https://www.eventbrite.com/checkout-external?eid=909757658647,10.00,2024-09-22,Legnano,8.9407772,45.6034101,Via Ragazzi del 1899 20025 Legnano
Breathwork Healing Session • Joy of Breathing • Milano,en-us,https://www.eventbrite.com/e/breathwork-healing-session-joy-of-breathing-milano-tickets-905460927007,Ready to feel more vibrantly alive and consciously connected with your inner healer?,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F352785619%2F462461384606%2F1%2Foriginal.20220808-123456?auto=format%2Ccompress&q=75&sharp=10&s=8454fe31fa8f6da4a3f47d97ea9136c6,2024-07-08,https://www.eventbrite.com/checkout-external?eid=905460927007,20.67,2024-07-08,Milano,9.0376456,45.462889,Online Event on Zoom 20121 Milano
Healing Breathwork | Accelerate emotional and physical healing • Milano,en-us,https://www.eventbrite.com/e/healing-breathwork-accelerate-emotional-and-physical-healing-milano-tickets-905717855487,Release emotional blocks physical tension and accelerate physical and emotional healing in our online Healing Breathwork Session.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F688983119%2F462461384606%2F1%2Foriginal.20240202-191819?auto=format%2Ccompress&q=75&sharp=10&s=622a71b534f4c4bb8a707e8e6810c029,2024-07-08,https://www.eventbrite.com/checkout-external?eid=905717855487,22.11,2024-07-08,Milano,9.0376456,45.462889,Online Event on Zoom 20121 Milano
Awakening Yoga • Weekly Class • Milano,en-us,https://www.eventbrite.com/e/awakening-yoga-weekly-class-milano-tickets-905290707877,Weekly online class with a spiritual focus to awaken one’s consciousness and highest potential.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F335768939%2F462461384606%2F1%2Foriginal.20220815-105605?auto=format%2Ccompress&q=75&sharp=10&s=9ceb222de829042b5c212dbbe51044b1,2024-07-06,https://www.eventbrite.com/checkout-external?eid=905290707877,16.49,2024-07-06,Milano,9.0376456,45.462889,Online Event on Zoom 20121 Milano
2 Day | Yoga Retreat  | Sound Healing | Villa Martegani Como,en-us,https://www.eventbrite.com/e/2-day-yoga-retreat-sound-healing-villa-martegani-como-registration-939511683737,Rejuvenate Your Mind and Body at Our Yoga Retreat at Villa Martagani in the heart of Lombardy near the enchanting Lake Como,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F801751309%2F2218333752513%2F1%2Foriginal.20240704-144434?auto=format%2Ccompress&q=75&sharp=10&s=e8c56fa7194a5cc129a67b386f92b9bb,2024-08-23,https://www.eventbrite.com/checkout-external?eid=939511683737,0.00,2024-08-25,Lanzo D'intelvi,9.0274146,45.9865795,13 Viale Guglielmo Poletti 22024 Lanzo D'intelvi
Woodoo Camp 2024 - Il Camping di Woodoo Fest,it-it,https://www.eventbrite.it/e/biglietti-woodoo-camp-2024-il-camping-di-woodoo-fest-908337691487,Benvenuti al Woodoo Camp 2024 - Il Camping di Woodoo Fest un evento in cui potrete vivere l'esperienza di un festival immersi nella natura.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F781577599%2F1616655945133%2F1%2Foriginal.20240603-083542?auto=format%2Ccompress&q=75&sharp=10&s=d28d3b5c49fa2c38d0848acf63ef2765,2024-07-18,https://www.eventbrite.com/checkout-external?eid=908337691487,11.88,2024-07-18,Cassano Magnago,8.8409565,45.65668000000001,Via I Maggio 21012 Cassano Magnago
SICTIC Angel Lunch Lugano,en-us,https://www.eventbrite.ch/e/sictic-angel-lunch-lugano-tickets-827112685307,SICTIC invites the investors of the SICTIC Investor Community for a lunch.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F691937989%2F166619892627%2F1%2Foriginal.20231221-132720?auto=format%2Ccompress&q=75&sharp=10&s=b885e71ac8976a81e52414b95f4b1099,2024-09-12,https://www.eventbrite.com/checkout-external?eid=827112685307,35.00,2024-09-12,Lugano,8.9541864,46.0051164,Quartiere Maghetti 6900 Lugano
Bus Inter,it-it,https://www.eventbrite.co.uk/e/biglietti-bus-inter-911973496277,Join us at Bus Inter for a fun-filled day of exploring different bus models and learning about the latest innovations in public transportati,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F774602399%2F1567995932813%2F1%2Foriginal.png?auto=format%2Ccompress&q=75&sharp=10&s=e6d6f18646868786584379ec0e4d884e,2024-07-07,https://www.eventbrite.com/checkout-external?eid=911973496277,15.09,2024-07-07,Solbiate Arno,8.8153575,45.71851239999999,Solbiate Arno 21048 Solbiate Arno
Lugano Finance Forum 2024,en-us,https://www.eventbrite.ch/e/lugano-finance-forum-2024-tickets-920659175377,The LFF is the leading financial event in the Italian part of Switzerland. www.LuganoFinanceForum.ch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F784211069%2F205593804564%2F1%2Foriginal.20240606-085407?auto=format%2Ccompress&q=75&sharp=10&s=caeb4b3eb7c84f643e41919e89116f31,2024-11-19,https://www.eventbrite.com/checkout-external?eid=920659175377,40.97,2024-11-19,Lugano,8.956453400000001,46.0051093,4 Piazza Indipendenza 6900 Lugano
Sorriso di Stelle 2024 - 5^ edizione,it-it,https://www.eventbrite.it/e/biglietti-sorriso-di-stelle-2024-5-edizione-940892634197,L' evento solidale a Varese che combatte i disturbi del comportamento alimentare unendo solidarietà e gastronomia.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F801639699%2F180864696108%2F1%2Foriginal.20240704-105349?auto=format%2Ccompress&q=75&sharp=10&s=2df94caf5562b0073a06064bec4268cd,2024-07-30,https://www.eventbrite.com/checkout-external?eid=940892634197,40.00,2024-07-30,Varese,8.830856700000027,45.82554529999999,2 Piazza Litta 21100 Varese
Party con musica e tanti altri divertimenti all’apertooo,it-it,https://www.eventbrite.com/e/biglietti-party-con-musica-e-tanti-altri-divertimenti-allapertooo-769812218067,Organizzo un evento nella mia villa con musica a tutto volume giardino presupposto per tutti i divertimenti proposti e tanto altro ancora,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F651155379%2F1898811877123%2F1%2Foriginal.20231130-182616?auto=format%2Ccompress&q=75&sharp=10&s=b5cf9bb680ca05bae38446292cbd2c76,2024-12-01,https://www.eventbrite.com/checkout-external?eid=769812218067,8.00,2024-12-01,Magenta,8.880734600000002,45.4681011,Magenta 20013 Magenta
MARATONA DEL ANNO 2024,en-us,https://www.eventbrite.com/e/maratona-del-anno-2024-tickets-940248046217,La Maratona del Anno 2024 è un evento epico che ti sfiderà a dare il massimo di te stesso!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F800865069%2F2219423397003%2F1%2Foriginal.20240703-085743?auto=format%2Ccompress&q=75&sharp=10&s=fd4ab2fca0080b2f97374686b93d6a1b,2024-08-12,https://www.eventbrite.com/checkout-external?eid=940248046217,Gratis,2024-08-12,Cavaria Con Premezzo,8.800704300000001,45.6948408,Via Ticino 21044 Cavaria Con Premezzo
Startups Fund Raising Program,en-us,https://www.eventbrite.com/e/startups-fund-raising-program-tickets-815707913327,Join This Startup Business Fund Raising Event Today !,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F134910211%2F475883336163%2F1%2Foriginal.20210510-184259?auto=format%2Ccompress&q=75&sharp=10&s=02b3253c36fc91b9f1ab4748db4ba8da,2024-07-13,https://www.eventbrite.com/checkout-external?eid=815707913327,32.64,2024-07-13,Lugano,8.951051999999999,46.0036778,Virtual (Online) 6915 Lugano
Startups Mentorship Program,en-us,https://www.eventbrite.com/e/startups-mentorship-program-tickets-818510495927,Join This Startup Business Mentorship Event Today !,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F133687625%2F475883336163%2F1%2Foriginal.20210428-191823?auto=format%2Ccompress&q=75&sharp=10&s=04aae2d51b1f69dedf4fa17608395179,2024-07-13,https://www.eventbrite.com/checkout-external?eid=818510495927,32.64,2024-07-13,Lugano,8.951051999999999,46.0036778,Virtual (Online) 6915 Lugano
Healing Breathwork | Accelerate emotional and physical healing • Lugano,en-us,https://www.eventbrite.com/e/healing-breathwork-accelerate-emotional-and-physical-healing-lugano-tickets-905681907967,Release emotional blocks physical tension and accelerate physical and emotional healing in our online Healing Breathwork Session.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F688836749%2F462461384606%2F1%2Foriginal.20240202-191819?auto=format%2Ccompress&q=75&sharp=10&s=d4ac90758f5de6b3261f8d6267fb87c8,2024-07-08,https://www.eventbrite.com/checkout-external?eid=905681907967,22.11,2024-07-08,Lugano,8.951051999999999,46.0036778,Online Event on Zoom 6815 Lugano
Breathwork Healing Session • Joy of Breathing • Lugano,en-us,https://www.eventbrite.com/e/breathwork-healing-session-joy-of-breathing-lugano-tickets-905423575287,Ready to feel more vibrantly alive and consciously connected with your inner healer?,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F352704679%2F462461384606%2F1%2Foriginal.20220808-123456?auto=format%2Ccompress&q=75&sharp=10&s=5471cca04455d10515d0ce8f03a7781c,2024-07-08,https://www.eventbrite.com/checkout-external?eid=905423575287,20.67,2024-07-08,Lugano,8.951051999999999,46.0036778,Online Event on Zoom 6815 Lugano
Awakening Yoga • Weekly Class • Lugano,en-us,https://www.eventbrite.com/e/awakening-yoga-weekly-class-lugano-tickets-905243075407,Weekly online class with a spiritual focus to awaken one’s consciousness and highest potential.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F335529199%2F462461384606%2F1%2Foriginal.20220815-105605?auto=format%2Ccompress&q=75&sharp=10&s=d768b812cb156b4cf5c37cda7bb2147c,2024-07-06,https://www.eventbrite.com/checkout-external?eid=905243075407,16.49,2024-07-06,Lugano,8.951051999999999,46.0036778,Online Event on Zoom 6815 Lugano
Sogno di una notte di mezza estate,it-it,https://www.eventbrite.com/e/biglietti-sogno-di-una-notte-di-mezza-estate-206860404037,Sogno d'una notte di mezza estate di W. Shakespeare regia di Vittorio Bizzi. Produzione di Red Carpet Teatro per il Varese Estense Festival,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F182176629%2F554997678907%2F1%2Foriginal.20211108-175350?auto=format%2Ccompress&q=75&sharp=10&s=3ee7739e50f8bcf04300b5200cade3e3,2040-07-21,https://www.eventbrite.com/checkout-external?eid=206860404037,0.00,2040-07-21,Varese,8.822682499999999,45.8182796,Via Luigi Sacco 5 21100 Varese
Le Corde dell'Anima - Musica Rigeneratrice,it-it,https://www.eventbrite.it/e/biglietti-le-corde-dellanima-musica-rigeneratrice-937772090567,Concerto con Proiezione Video Moreno Palmisano si esibirà in un concerto solista di Chitarra in un'esperienza travolgente e magica.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F799720669%2F2213479227053%2F1%2Foriginal.20240701-202609?auto=format%2Ccompress&q=75&sharp=10&s=11fc351359b31222a839c11fc73726fd,2024-07-19,https://www.eventbrite.com/checkout-external?eid=937772090567,19.35,2024-07-19,Varese,8.793806199999999,45.8589445,5 Via Beata Giuliana 21100 Varese
Squad,it-it,https://www.eventbrite.com/e/biglietti-squad-809051263107,Get ready to squad up and have a blast at Squad the ultimate in-person gathering where friends become family and memories are made!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F681698809%2F1981110261223%2F1%2Foriginal.png?auto=format%2Ccompress&q=75&sharp=10&s=a34c96a2237b15b7a96ac112abaf048f,2024-10-02,https://www.eventbrite.com/checkout-external?eid=809051263107,22.55,2024-10-02,Ferno,8.7664806,45.6125449,Via della Resistenza 21010 Ferno
Bildungsurlaub GARDASEE -  Work-Life-Design und Imagination Inspiration,en-us,https://www.eventbrite.com/e/bildungsurlaub-gardasee-work-life-design-und-imagination-inspiration-tickets-838448801937,Work-Life-Design am Gardasee,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F271585359%2F372223710799%2F1%2Foriginal.20220422-190159?auto=format%2Ccompress&q=75&sharp=10&s=94f2264562dc16604b66f7420713bad8,2025-05-03,https://www.eventbrite.com/checkout-external?eid=838448801937,1544.12,2025-05-10,Manerba del Garda,10.5426,45.57237,Via Teodora Bresciani 68 25080 Manerba del Garda
CREA IL TUO STILE,it-it,https://www.eventbrite.it/e/biglietti-crea-il-tuo-stile-814986896747,L'unico corso a Piacenza che ti aiuta a creare il tuo stile personale attraverso 5 INCONTRI tematici in presenza il SABATO POMERIGGIO.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F685593679%2F298289913793%2F1%2Foriginal.20240130-075723?auto=format%2Ccompress&q=75&sharp=10&s=58baf376593557e329c6d40fd426432c,2024-09-21,https://www.eventbrite.com/checkout-external?eid=814986896747,213.57,2024-09-21,Piacenza,9.6878043,45.0480503,Corso Vittorio Emanuele II 198/d 29121 Piacenza
BUILD YOUR STYLE-Business Edition,it-it,https://www.eventbrite.it/e/biglietti-build-your-style-business-edition-817333004017,L'unico corso a Piacenza che ti aiuta a creare il tuo business style attraverso 5 INCONTRI tematici in presenza il SABATO MATTINA.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F686951379%2F298289913793%2F1%2Foriginal.20240131-184731?auto=format%2Ccompress&q=75&sharp=10&s=ec6802d6fc19924fb814ea784a260651,2024-10-26,https://www.eventbrite.com/checkout-external?eid=817333004017,266.92,2024-10-26,Piacenza,9.6878043,45.0480503,Corso Vittorio Emanuele II 198/d 29121 Piacenza
Chase the Sky: Three Days of Soul-Stirring Hikes in the Dolomites,en-au,https://www.eventbrite.de/e/chase-the-sky-three-days-of-soul-stirring-hikes-in-the-dolomites-tickets-887096317967,Join us for three days of epic hikes in the stunning Dolomites - let's chase the sky together!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F752500309%2F508555785487%2F1%2Foriginal.20240425-182027?auto=format%2Ccompress&q=75&sharp=10&s=beba4479a2d239ff1e1261ee47b4c715,2024-07-26,https://www.eventbrite.com/checkout-external?eid=887096317967,572.58,2024-07-30,Ferno,8.725990900000001,45.6284771,Milan Malpensa Airport 21010 Ferno
CONNECT THE DOTS 2024,en-us,https://www.eventbrite.it/e/connect-the-dots-2024-tickets-925298130617,FORMAZIONE RICONOSCIMENTI NOVITA' ENERGIA CONSAPEVOLEZZA E MOLTO ALTRO ANCORA,https://previews.123rf.com/images/bsd555/bsd5552008/bsd555200801383/153556937-nessun-risultato-trovato-icona-colore-rgb-problema-di-navigazione-in-internet-messaggio-di-avviso.jpg,2024-09-08,https://www.eventbrite.com/checkout-external?eid=925298130617,42.83,2024-09-08,Ferno,8.7112089,45.62737680000001,336 S.S 21010 Ferno
Corso di trucco personalizzato,it-it,https://www.eventbrite.it/e/biglietti-corso-di-trucco-personalizzato-801605693207,corso di trucco personalizzato: imparare la base giusta i colori e la cura della pelle per valorizzare al meglio la propria persona,https://previews.123rf.com/images/bsd555/bsd5552008/bsd555200801383/153556937-nessun-risultato-trovato-icona-colore-rgb-problema-di-navigazione-in-internet-messaggio-di-avviso.jpg,2024-07-06,https://www.eventbrite.com/checkout-external?eid=801605693207,54.56,2024-07-06,Piacenza,9.6849312,45.0555666,via campagna 83 29121 Piacenza
